phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_32f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,4096,4096,4096,OS2-fast-15,2.581885e-02,2.098066e-08,6.832683e+01,2.011493e-03,5.111018e-04,9.051880e-04,3.308388e-04,1.973455e-04,
5.000000e-01,4096,4096,4096,OS2-accu-2,4.142731e+06,4.827217e-01,1.912072e+02,7.187959e-04,4.413676e-04,1.203848e-04,4.348713e-05,8.939722e-05,
5.000000e-01,4096,4096,4096,OS2-accu-3,1.191045e+05,3.672103e-02,1.648889e+02,8.335246e-04,4.472472e-04,1.828972e-04,6.549134e-05,1.107798e-04,
5.000000e-01,4096,4096,4096,OS2-accu-4,7.028822e+03,2.468113e-03,1.505295e+02,9.130369e-04,4.528086e-04,2.445025e-04,8.744790e-05,9.726817e-05,
5.000000e-01,4096,4096,4096,OS2-accu-5,1.956581e+03,1.621605e-04,1.339986e+02,1.025674e-03,4.592833e-04,3.040287e-04,1.094063e-04,1.188035e-04,
5.000000e-01,4096,4096,4096,OS2-accu-6,1.192250e+02,1.007886e-05,1.196556e+02,1.148621e-03,4.879389e-04,3.652461e-04,1.319711e-04,1.257773e-04,
5.000000e-01,4096,4096,4096,OS2-accu-7,3.540869e+00,5.691316e-07,1.080268e+02,1.272267e-03,5.007348e-04,4.263245e-04,1.539324e-04,1.503292e-04,
5.000000e-01,4096,4096,4096,OS2-accu-8,1.720574e-01,2.725522e-08,1.040329e+02,1.321111e-03,5.120280e-04,4.850799e-04,1.750420e-04,1.055044e-04,
5.000000e-01,4096,4096,4096,OS2-accu-9,1.965202e-03,2.073722e-08,9.516494e+01,1.444218e-03,5.275110e-04,5.441709e-04,1.971194e-04,1.286063e-04,
5.000000e-01,4096,4096,4096,OS2-accu-10,7.043229e-04,2.066976e-08,8.852284e+01,1.552582e-03,5.421503e-04,6.043436e-04,2.197321e-04,1.360858e-04,
5.000000e-01,4096,4096,4096,OS2-accu-11,4.781847e-04,2.067413e-08,8.152227e+01,1.685907e-03,5.601259e-04,6.672688e-04,2.439739e-04,1.600949e-04,
5.000000e-01,4096,4096,4096,OS2-accu-12,1.229935e-03,2.068110e-08,7.422378e+01,1.851683e-03,6.639799e-04,7.255164e-04,2.636493e-04,1.422011e-04,
5.000000e-01,4096,4096,4096,OS2-accu-13,1.746442e-03,2.069924e-08,6.913032e+01,1.988114e-03,6.936169e-04,7.840997e-04,2.846397e-04,1.660827e-04,
5.000000e-01,4096,4096,4096,OS2-accu-14,1.059932e-03,2.068907e-08,6.513817e+01,2.109960e-03,7.236381e-04,8.452576e-04,3.066823e-04,1.714058e-04,
5.000000e-01,4096,4096,4096,OS2-accu-15,1.724806e-03,2.068300e-08,6.106485e+01,2.250705e-03,7.528687e-04,9.052457e-04,3.290805e-04,1.973619e-04,
5.000000e-01,8192,8192,8192,INT8-GEMM,,,3.652125e+03,3.010608e-04,,,,,
5.000000e-01,8192,8192,8192,SGEMM,2.349307e+01,1.331754e-06,6.645681e+01,1.654475e-02,,,,,
5.000000e-01,8192,8192,8192,SGEMM-TF32,1.299593e+04,2.937373e-04,7.255323e+02,1.515455e-03,,,,,
5.000000e-01,8192,8192,8192,OS2-fast-2,3.438138e+07,1.000000e+00,6.067052e+02,1.812267e-03,7.130516e-04,6.061099e-04,1.357652e-04,3.312209e-04,
5.000000e-01,8192,8192,8192,OS2-fast-3,1.911569e+07,1.537485e-01,4.594181e+02,2.393270e-03,7.377443e-04,9.952523e-04,2.118941e-04,4.190777e-04,
5.000000e-01,8192,8192,8192,OS2-fast-4,1.672132e+06,1.012578e-02,3.766708e+02,2.919026e-03,8.099055e-04,1.396036e-03,2.925251e-04,3.875568e-04,
5.000000e-01,8192,8192,8192,OS2-fast-5,9.420692e+04,6.348343e-04,3.133653e+02,3.508722e-03,8.582081e-04,1.757194e-03,3.671988e-04,4.902882e-04,
5.000000e-01,8192,8192,8192,OS2-fast-6,3.837278e+03,3.961670e-05,2.707356e+02,4.061201e-03,9.786078e-04,2.096497e-03,4.418278e-04,5.052495e-04,
5.000000e-01,8192,8192,8192,OS2-fast-7,9.812908e+01,2.414463e-06,2.329052e+02,4.720855e-03,1.063092e-03,2.472950e-03,5.222531e-04,6.182829e-04,
5.000000e-01,8192,8192,8192,OS2-fast-8,3.427888e+01,1.029327e-07,2.173642e+02,5.058385e-03,1.141772e-03,2.835066e-03,5.954132e-04,4.401962e-04,
5.000000e-01,8192,8192,8192,OS2-fast-9,2.178501e-01,2.133238e-08,1.925687e+02,5.709710e-03,1.229996e-03,3.208396e-03,6.743658e-04,5.479964e-04,
5.000000e-01,8192,8192,8192,OS2-fast-10,2.130971e-01,2.119951e-08,1.764386e+02,6.231696e-03,1.294381e-03,3.552179e-03,7.557358e-04,5.744078e-04,
5.000000e-01,8192,8192,8192,OS2-fast-11,1.860801e-01,2.134051e-08,1.621860e+02,6.779325e-03,1.360154e-03,3.873297e-03,8.228825e-04,6.668588e-04,
5.000000e-01,8192,8192,8192,OS2-fast-12,1.860801e-01,2.099280e-08,1.447921e+02,7.593724e-03,1.816365e-03,4.226675e-03,8.950474e-04,5.968593e-04,
5.000000e-01,8192,8192,8192,OS2-fast-13,2.871438e-01,2.126380e-08,1.338841e+02,8.212412e-03,1.945702e-03,4.541598e-03,9.652312e-04,6.980440e-04,
5.000000e-01,8192,8192,8192,OS2-fast-14,2.973271e-02,2.110919e-08,1.242539e+02,8.848913e-03,2.109618e-03,4.906302e-03,1.043879e-03,7.239847e-04,
5.000000e-01,8192,8192,8192,OS2-fast-15,6.483711e-02,2.093929e-08,1.152331e+02,9.541634e-03,2.254211e-03,5.269195e-03,1.120601e-03,8.292080e-04,
5.000000e-01,8192,8192,8192,OS2-accu-2,2.005581e+07,7.951442e-01,3.925927e+02,2.800642e-03,1.699884e-03,6.107482e-04,1.344102e-04,3.316487e-04,
5.000000e-01,8192,8192,8192,OS2-accu-3,4.913224e+06,7.803082e-02,3.242442e+02,3.390999e-03,1.730012e-03,1.005131e-03,2.109851e-04,4.175038e-04,
5.000000e-01,8192,8192,8192,OS2-accu-4,7.471429e+05,5.021849e-03,2.833000e+02,3.881086e-03,1.811759e-03,1.376047e-03,2.880959e-04,3.742079e-04,
5.000000e-01,8192,8192,8192,OS2-accu-5,9.187676e+03,3.142267e-04,2.451681e+02,4.484726e-03,1.881663e-03,1.731086e-03,3.628592e-04,4.746420e-04,
5.000000e-01,8192,8192,8192,OS2-accu-6,2.024745e+03,1.957937e-05,2.163092e+02,5.083056e-03,2.023092e-03,2.086088e-03,4.381498e-04,4.980944e-04,
5.000000e-01,8192,8192,8192,OS2-accu-7,8.991391e+01,1.162138e-06,1.923264e+02,5.716904e-03,2.114263e-03,2.440849e-03,5.140890e-04,6.064773e-04,
5.000000e-01,8192,8192,8192,OS2-accu-8,1.359219e+01,4.393324e-08,1.817457e+02,6.049724e-03,2.184501e-03,2.803018e-03,5.896789e-04,4.279808e-04,
5.000000e-01,8192,8192,8192,OS2-accu-9,5.327892e-02,2.087657e-08,1.630413e+02,6.743760e-03,2.315927e-03,3.170797e-03,6.683364e-04,5.405013e-04,
5.000000e-01,8192,8192,8192,OS2-accu-10,9.197917e-03,2.069147e-08,1.535699e+02,7.159680e-03,2.333654e-03,3.477557e-03,7.386863e-04,5.585412e-04,
5.000000e-01,8192,8192,8192,OS2-accu-11,2.203934e-02,2.069966e-08,1.411884e+02,7.787551e-03,2.425720e-03,3.834587e-03,8.145998e-04,6.578767e-04,
5.000000e-01,8192,8192,8192,OS2-accu-12,1.790236e-03,2.068084e-08,1.287608e+02,8.539180e-03,2.841253e-03,4.168143e-03,8.877886e-04,5.840300e-04,
5.000000e-01,8192,8192,8192,OS2-accu-13,6.383645e-03,2.069794e-08,1.195093e+02,9.200214e-03,2.975220e-03,4.515631e-03,9.614685e-04,6.864625e-04,
5.000000e-01,8192,8192,8192,OS2-accu-14,1.607857e-03,2.068844e-08,1.118947e+02,9.826308e-03,3.148219e-03,4.863867e-03,1.037324e-03,7.121381e-04,
5.000000e-01,8192,8192,8192,OS2-accu-15,2.439499e-02,2.072670e-08,1.042746e+02,1.054438e-02,3.295667e-03,5.237947e-03,1.122140e-03,8.175784e-04,
5.000000e-01,16384,16384,16384,INT8-GEMM,,,3.238914e+03,2.715754e-03,,,,,
5.000000e-01,16384,16384,16384,SGEMM,1.537024e+07,1.882987e-06,6.724211e+01,1.308123e-01,,,,,
5.000000e-01,16384,16384,16384,SGEMM-TF32,2.617053e+09,2.956461e-04,7.022071e+02,1.252635e-02,,,,,
5.000000e-01,16384,16384,16384,OS2-fast-2,6.784785e+04,1.000000e+00,8.753610e+02,1.004853e-02,2.875817e-03,5.436730e-03,4.702673e-04,1.241101e-03,
5.000000e-01,16384,16384,16384,OS2-fast-3,1.136446e+11,2.993716e-01,5.767114e+02,1.525216e-02,3.631524e-03,8.851504e-03,7.915515e-04,1.948171e-03,
5.000000e-01,16384,16384,16384,OS2-fast-4,4.579079e+10,2.085441e-02,4.321542e+02,2.035406e-02,4.266281e-03,1.297813e-02,1.142151e-03,1.934076e-03,
5.000000e-01,16384,16384,16384,OS2-fast-5,4.409677e+09,1.312335e-03,3.381671e+02,2.601108e-02,4.856824e-03,1.707831e-02,1.516799e-03,2.522287e-03,
5.000000e-01,16384,16384,16384,OS2-fast-6,1.763017e+08,8.199141e-05,2.852551e+02,3.083588e-02,5.721912e-03,2.055889e-02,1.832249e-03,2.680517e-03,
5.000000e-01,16384,16384,16384,OS2-fast-7,4.135372e+06,5.061453e-06,2.585576e+02,3.401985e-02,5.643192e-03,2.325375e-02,2.088499e-03,2.990861e-03,
