phi,m,n,function,TFLOPS,total_time[sec],standard_trsm,gemmul8_gemm,
-1.000000,4096,4096,OS2-f8-fast-10,2.439477e+01,2.816976e-03,2.414688e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-fast-11,2.441529e+01,2.814608e-03,2.415648e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-fast-12,2.440128e+01,2.816224e-03,2.414560e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-3,2.439006e+01,2.817520e-03,2.415536e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-4,2.439283e+01,2.817200e-03,2.414576e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-5,2.442779e+01,2.813168e-03,2.414960e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-6,2.443988e+01,2.811776e-03,2.414704e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-7,2.442598e+01,2.813376e-03,2.415424e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-8,2.442668e+01,2.813296e-03,2.414576e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-9,2.439754e+01,2.816656e-03,2.415024e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-10,2.442876e+01,2.813056e-03,2.414400e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-11,2.440239e+01,2.816096e-03,2.415088e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-12,2.441293e+01,2.814880e-03,2.414512e-03,0.000000e+00,
-1.000000,4096,4096,BF16x9,3.681359e+01,1.866688e-03,,,
-1.000000,4096,4096,STRSM,2.854615e+01,2.407312e-03,,,
-1.000000,8192,8192,OS2-i8-fast-3,7.484657e+01,7.345104e-03,6.155440e-03,1.169296e-03,
-1.000000,8192,8192,OS2-i8-fast-4,7.326186e+01,7.503984e-03,6.103616e-03,1.380592e-03,
-1.000000,8192,8192,OS2-i8-fast-5,7.133771e+01,7.706384e-03,6.102464e-03,1.584288e-03,
-1.000000,8192,8192,OS2-i8-fast-6,6.956821e+01,7.902400e-03,6.102640e-03,1.780848e-03,
-1.000000,8192,8192,OS2-i8-fast-7,6.775465e+01,8.113920e-03,6.103152e-03,1.990784e-03,
-1.000000,8192,8192,OS2-i8-fast-8,6.570543e+01,8.366976e-03,6.103856e-03,2.243744e-03,
-1.000000,8192,8192,OS2-i8-fast-9,6.393437e+01,8.598752e-03,6.103952e-03,2.476560e-03,
-1.000000,8192,8192,OS2-i8-fast-10,6.254025e+01,8.790432e-03,6.102880e-03,2.668992e-03,
-1.000000,8192,8192,OS2-i8-fast-11,6.095762e+01,9.018656e-03,6.104368e-03,2.894416e-03,
-1.000000,8192,8192,OS2-i8-fast-12,5.946845e+01,9.244496e-03,6.104592e-03,3.121536e-03,
-1.000000,8192,8192,OS2-i8-accu-3,7.045333e+01,7.803120e-03,6.102480e-03,1.681216e-03,
-1.000000,8192,8192,OS2-i8-accu-4,6.851981e+01,8.023312e-03,6.104384e-03,1.898400e-03,
-1.000000,8192,8192,OS2-i8-accu-5,6.681498e+01,8.228032e-03,6.103168e-03,2.105280e-03,
-1.000000,8192,8192,OS2-i8-accu-6,6.522894e+01,8.428096e-03,6.104560e-03,2.304336e-03,
-1.000000,8192,8192,OS2-i8-accu-7,6.364199e+01,8.638256e-03,6.104496e-03,2.514704e-03,
-1.000000,8192,8192,OS2-i8-accu-8,6.188101e+01,8.884080e-03,6.103056e-03,2.762304e-03,
-1.000000,8192,8192,OS2-i8-accu-9,6.026702e+01,9.122000e-03,6.105264e-03,2.997488e-03,
-1.000000,8192,8192,OS2-i8-accu-10,5.902680e+01,9.313664e-03,6.104384e-03,3.189904e-03,
-1.000000,8192,8192,OS2-i8-accu-11,5.761113e+01,9.542528e-03,6.104832e-03,3.417152e-03,
-1.000000,8192,8192,OS2-i8-accu-12,5.626693e+01,9.770496e-03,6.105440e-03,3.645328e-03,
-1.000000,8192,8192,OS2-f8-fast-3,5.946299e+01,9.245344e-03,7.434800e-03,1.396672e-03,
-1.000000,8192,8192,OS2-f8-fast-4,5.727941e+01,9.597792e-03,7.434576e-03,1.753184e-03,
-1.000000,8192,8192,OS2-f8-fast-5,5.525317e+01,9.949760e-03,7.434576e-03,2.107328e-03,
-1.000000,8192,8192,OS2-f8-fast-6,5.313342e+01,1.034670e-02,7.433456e-03,2.505664e-03,
-1.000000,8192,8192,OS2-f8-fast-7,5.125634e+01,1.072562e-02,7.434608e-03,2.887408e-03,
-1.000000,8192,8192,OS2-f8-fast-8,4.961659e+01,1.108008e-02,7.435312e-03,3.240560e-03,
-1.000000,8192,8192,OS2-f8-fast-9,4.787739e+01,1.148258e-02,7.436224e-03,3.636128e-03,
-1.000000,8192,8192,OS2-f8-fast-10,4.642468e+01,1.184189e-02,7.435760e-03,3.994800e-03,
-1.000000,8192,8192,OS2-f8-fast-11,4.491399e+01,1.224019e-02,7.436768e-03,4.395504e-03,
-1.000000,8192,8192,OS2-f8-fast-12,4.360517e+01,1.260758e-02,7.436336e-03,4.757696e-03,
-1.000000,8192,8192,OS2-f8-accu-3,5.750959e+01,9.559376e-03,7.433840e-03,1.712928e-03,
-1.000000,8192,8192,OS2-f8-accu-4,5.545910e+01,9.912816e-03,7.434096e-03,2.068208e-03,
-1.000000,8192,8192,OS2-f8-accu-5,5.355980e+01,1.026434e-02,7.434688e-03,2.419920e-03,
-1.000000,8192,8192,OS2-f8-accu-6,5.156077e+01,1.066229e-02,7.435232e-03,2.822704e-03,
-1.000000,8192,8192,OS2-f8-accu-7,4.975029e+01,1.105030e-02,7.434576e-03,3.208704e-03,
-1.000000,8192,8192,OS2-f8-accu-8,4.822487e+01,1.139984e-02,7.436880e-03,3.555888e-03,
-1.000000,8192,8192,OS2-f8-accu-9,4.659314e+01,1.179907e-02,7.436640e-03,3.955440e-03,
-1.000000,8192,8192,OS2-f8-accu-10,4.519912e+01,1.216298e-02,7.436656e-03,4.315488e-03,
-1.000000,8192,8192,OS2-f8-accu-11,4.381105e+01,1.254834e-02,7.437952e-03,4.706320e-03,
-1.000000,8192,8192,OS2-f8-accu-12,4.257475e+01,1.291272e-02,7.436912e-03,5.065440e-03,
-1.000000,8192,8192,BF16x9,7.713559e+01,7.127136e-03,,,
-1.000000,8192,8192,STRSM,4.765937e+01,1.153510e-02,,,
-1.000000,16384,16384,OS2-i8-fast-3,1.438586e+02,3.057202e-02,2.174669e-02,8.799312e-03,
-1.000000,16384,16384,OS2-i8-fast-4,1.359448e+02,3.235171e-02,2.174402e-02,1.058238e-02,
-1.000000,16384,16384,OS2-i8-fast-5,1.291008e+02,3.406675e-02,2.174448e-02,1.229856e-02,
-1.000000,16384,16384,OS2-i8-fast-6,1.232530e+02,3.568307e-02,2.174131e-02,1.391835e-02,
-1.000000,16384,16384,OS2-i8-fast-7,1.174879e+02,3.743405e-02,2.174526e-02,1.566483e-02,
-1.000000,16384,16384,OS2-i8-fast-8,1.118040e+02,3.933710e-02,2.174469e-02,1.756845e-02,
-1.000000,16384,16384,OS2-i8-fast-9,1.064548e+02,4.131373e-02,2.174802e-02,1.954342e-02,
-1.000000,16384,16384,OS2-i8-fast-10,1.024087e+02,4.294603e-02,2.174829e-02,2.117480e-02,
-1.000000,16384,16384,OS2-i8-fast-11,9.774326e+01,4.499590e-02,2.174946e-02,2.322210e-02,
-1.000000,16384,16384,OS2-i8-fast-12,9.365864e+01,4.695826e-02,2.175238e-02,2.518307e-02,
-1.000000,16384,16384,OS2-i8-accu-3,1.275190e+02,3.448934e-02,2.174731e-02,1.271822e-02,
-1.000000,16384,16384,OS2-i8-accu-4,1.213042e+02,3.625635e-02,2.174442e-02,1.448814e-02,
-1.000000,16384,16384,OS2-i8-accu-5,1.157701e+02,3.798947e-02,2.174402e-02,1.622042e-02,
-1.000000,16384,16384,OS2-i8-accu-6,1.110017e+02,3.962142e-02,2.174750e-02,1.785029e-02,
-1.000000,16384,16384,OS2-i8-accu-7,1.063063e+02,4.137144e-02,2.174643e-02,1.960099e-02,
