phi,m,n,function,TFLOPS,total_time[sec],standard_trsm,gemmul8_gemm,
-1.000000,16384,16384,OS2-f8-fast-8,9.598768e+01,1.832755e-01,8.675528e-02,9.612466e-02,
-1.000000,16384,16384,OS2-f8-fast-9,8.818944e+01,1.994818e-01,8.953622e-02,1.094941e-01,
-1.000000,16384,16384,OS2-f8-fast-10,8.281857e+01,2.124184e-01,9.004614e-02,1.215302e-01,
-1.000000,16384,16384,OS2-f8-fast-11,7.793074e+01,2.257413e-01,9.131843e-02,1.341279e-01,
-1.000000,16384,16384,OS2-f8-fast-12,7.301515e+01,2.409389e-01,9.339280e-02,1.471330e-01,
-1.000000,16384,16384,OS2-f8-accu-3,1.475152e+02,1.192567e-01,7.743798e-02,4.148051e-02,
-1.000000,16384,16384,OS2-f8-accu-4,1.318350e+02,1.334410e-01,8.018579e-02,5.276186e-02,
-1.000000,16384,16384,OS2-f8-accu-5,1.185953e+02,1.483380e-01,8.336246e-02,6.441082e-02,
-1.000000,16384,16384,OS2-f8-accu-6,1.095024e+02,1.606557e-01,8.426489e-02,7.596218e-02,
-1.000000,16384,16384,OS2-f8-accu-7,9.966376e+01,1.765154e-01,8.706456e-02,8.899358e-02,
-1.000000,16384,16384,OS2-f8-accu-8,9.261817e+01,1.899431e-01,8.800694e-02,1.016445e-01,
-1.000000,16384,16384,OS2-f8-accu-9,8.810407e+01,1.996751e-01,8.645261e-02,1.128623e-01,
-1.000000,16384,16384,OS2-f8-accu-10,8.087656e+01,2.175190e-01,8.997147e-02,1.267192e-01,
-1.000000,16384,16384,OS2-f8-accu-11,7.585823e+01,2.319087e-01,9.215864e-02,1.394132e-01,
-1.000000,16384,16384,OS2-f8-accu-12,7.121500e+01,2.470292e-01,9.386941e-02,1.524616e-01,
-1.000000,16384,16384,BF16x9,1.262781e+02,1.393130e-01,,,
-1.000000,16384,16384,CTRSM,6.985970e+01,2.518217e-01,,,
-1.000000,32768,32768,OS2-i8-fast-3,3.770604e+02,3.732492e-01,2.308474e-01,1.423235e-01,
-1.000000,32768,32768,OS2-i8-fast-4,3.321452e+02,4.237228e-01,2.392311e-01,1.846671e-01,
-1.000000,32768,32768,OS2-i8-fast-5,2.977976e+02,4.725945e-01,2.462769e-01,2.259247e-01,
-1.000000,32768,32768,OS2-i8-fast-6,2.714510e+02,5.184637e-01,2.494246e-01,2.682293e-01,
-1.000000,32768,32768,OS2-i8-fast-7,2.471633e+02,5.694110e-01,2.570267e-01,3.118881e-01,
-1.000000,32768,32768,OS2-i8-fast-8,2.278691e+02,6.176244e-01,2.600783e-01,3.560377e-01,
-1.000000,32768,32768,OS2-i8-fast-9,2.139546e+02,6.577915e-01,2.611095e-01,3.954434e-01,
-1.000000,32768,32768,OS2-i8-fast-10,2.008697e+02,7.006408e-01,2.620387e-01,4.380041e-01,
-1.000000,32768,32768,OS2-i8-fast-11,1.881630e+02,7.479553e-01,2.653416e-01,4.819461e-01,
