phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_64f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,4096,4096,4096,OS2-accu-2,2.581611e+06,5.304025e-01,2.904179e+02,1.892982e-03,1.029990e-03,5.553542e-04,1.482938e-04,1.349647e-04,
5.000000e-01,4096,4096,4096,OS2-accu-3,1.059467e+06,4.111081e-02,2.367095e+02,2.322492e-03,1.073556e-03,8.410730e-04,2.216671e-04,1.620344e-04,
5.000000e-01,4096,4096,4096,OS2-accu-4,1.341277e+05,2.604072e-03,2.029227e+02,2.709188e-03,1.118474e-03,1.122234e-03,2.964851e-04,1.475953e-04,
5.000000e-01,4096,4096,4096,OS2-accu-5,1.056800e+04,1.628908e-04,1.761991e+02,3.120083e-03,1.153181e-03,1.399389e-03,3.695999e-04,1.733918e-04,
5.000000e-01,4096,4096,4096,OS2-accu-6,2.351857e+02,1.018257e-05,1.550947e+02,3.544645e-03,1.198441e-03,1.678016e-03,4.436344e-04,2.000670e-04,
5.000000e-01,4096,4096,4096,OS2-accu-7,1.597048e+01,6.363123e-07,1.388905e+02,3.958195e-03,1.241338e-03,1.947473e-03,5.173631e-04,2.273195e-04,
5.000000e-01,4096,4096,4096,OS2-accu-8,4.037648e+00,7.680428e-08,1.264750e+02,4.346754e-03,1.286267e-03,2.220488e-03,5.918935e-04,2.232118e-04,
5.000000e-01,4096,4096,4096,OS2-accu-9,1.319325e-01,4.799651e-09,1.153305e+02,4.766787e-03,1.318861e-03,2.507735e-03,6.661141e-04,2.492166e-04,
5.000000e-01,4096,4096,4096,OS2-accu-10,4.766960e-03,3.000567e-10,1.059222e+02,5.190184e-03,1.367373e-03,2.781042e-03,7.404502e-04,2.768000e-04,
5.000000e-01,4096,4096,4096,OS2-accu-11,1.407586e-04,1.875963e-11,9.803391e+01,5.607813e-03,1.416355e-03,3.049798e-03,8.126299e-04,3.038175e-04,
5.000000e-01,4096,4096,4096,OS2-accu-12,5.743517e-05,1.172438e-12,9.158328e+01,6.002797e-03,1.468606e-03,3.330697e-03,8.872006e-04,2.913032e-04,
5.000000e-01,4096,4096,4096,OS2-accu-13,1.892648e-06,7.570806e-14,8.260466e+01,6.655264e-03,1.742038e-03,3.609321e-03,9.616457e-04,3.169467e-04,
5.000000e-01,4096,4096,4096,OS2-accu-14,3.569374e-07,4.617631e-15,7.744241e+01,7.098898e-03,1.819447e-03,3.875474e-03,1.034760e-03,3.441372e-04,
5.000000e-01,4096,4096,4096,OS2-accu-15,1.817541e-08,2.026285e-16,7.267070e+01,7.565027e-03,1.905777e-03,4.153448e-03,1.109232e-03,3.715186e-04,
5.000000e-01,4096,4096,4096,OS2-accu-16,4.608346e-10,5.064179e-17,6.883193e+01,7.986930e-03,1.993148e-03,4.426218e-03,1.182261e-03,3.599336e-04,
5.000000e-01,4096,4096,4096,OS2-accu-17,5.602583e-12,4.553190e-17,6.516824e+01,8.435947e-03,2.076816e-03,4.690230e-03,1.257420e-03,3.860528e-04,
