phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_32f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,4096,4096,4096,OS2-fast-4,2.289551e+05,9.155621e-03,7.733105e+01,1.777280e-03,2.312805e-04,1.050417e-03,2.152895e-04,1.209716e-04,
5.000000e-01,4096,4096,4096,OS2-fast-5,4.064119e+03,5.738026e-04,6.609369e+01,2.079457e-03,2.448187e-04,1.273332e-03,2.680447e-04,1.323121e-04,
5.000000e-01,4096,4096,4096,OS2-fast-6,1.125583e+03,3.581295e-05,5.641250e+01,2.436321e-03,2.696716e-04,1.545656e-03,3.217713e-04,1.422098e-04,
5.000000e-01,4096,4096,4096,OS2-fast-7,3.533924e+01,2.177650e-06,4.928433e+01,2.788695e-03,2.846797e-04,1.818957e-03,3.667911e-04,1.602030e-04,
5.000000e-01,4096,4096,4096,OS2-fast-8,1.631215e+00,9.138695e-08,4.360229e+01,3.152104e-03,3.043743e-04,2.092608e-03,4.205147e-04,1.757897e-04,
5.000000e-01,4096,4096,4096,OS2-fast-9,5.450011e-02,2.123021e-08,3.922470e+01,3.503888e-03,3.248955e-04,2.353135e-03,4.780620e-04,1.883885e-04,
5.000000e-01,4096,4096,4096,OS2-fast-10,1.133160e-03,2.067558e-08,3.625980e+01,3.790395e-03,3.445261e-04,2.554720e-03,5.301056e-04,2.022003e-04,
5.000000e-01,4096,4096,4096,OS2-fast-11,3.588200e-04,2.067822e-08,3.284330e+01,4.184688e-03,3.722807e-04,2.865131e-03,5.752091e-04,2.123847e-04,
5.000000e-01,4096,4096,4096,OS2-fast-12,1.130124e-03,2.067577e-08,3.042848e+01,4.516787e-03,4.163748e-04,3.091942e-03,6.228379e-04,2.271528e-04,
5.000000e-01,4096,4096,4096,OS2-fast-13,2.013898e-03,2.067539e-08,2.789359e+01,4.927260e-03,4.526064e-04,3.390710e-03,6.865972e-04,2.371822e-04,
5.000000e-01,4096,4096,4096,OS2-fast-14,2.609976e-03,2.068417e-08,2.622414e+01,5.240934e-03,4.667677e-04,3.631587e-03,7.330506e-04,2.505264e-04,
5.000000e-01,4096,4096,4096,OS2-fast-15,6.234100e-03,2.069946e-08,2.465473e+01,5.574548e-03,4.864115e-04,3.878203e-03,7.845555e-04,2.653973e-04,
5.000000e-01,4096,4096,4096,OS2-accu-2,1.265264e+06,4.801807e-01,1.034796e+02,1.328174e-03,4.227976e-04,5.334725e-04,1.069008e-04,1.085042e-04,
5.000000e-01,4096,4096,4096,OS2-accu-3,2.983106e+05,3.607793e-02,8.177506e+01,1.680695e-03,4.497339e-04,7.949298e-04,1.638552e-04,1.182211e-04,
5.000000e-01,4096,4096,4096,OS2-accu-4,5.009999e+04,2.281196e-03,6.857772e+01,2.004134e-03,4.859111e-04,1.022057e-03,2.202076e-04,1.207284e-04,
5.000000e-01,4096,4096,4096,OS2-accu-5,8.883821e+02,1.425342e-04,5.896881e+01,2.330706e-03,5.023906e-04,1.280292e-03,2.622772e-04,1.314709e-04,
5.000000e-01,4096,4096,4096,OS2-accu-6,5.251939e+02,8.889807e-06,5.085357e+01,2.702641e-03,5.508617e-04,1.530931e-03,3.173436e-04,1.471126e-04,
5.000000e-01,4096,4096,4096,OS2-accu-7,1.153429e+01,4.974102e-07,4.443294e+01,3.093177e-03,5.774610e-04,1.826612e-03,3.766131e-04,1.555904e-04,
5.000000e-01,4096,4096,4096,OS2-accu-8,3.367787e-01,2.697644e-08,3.978261e+01,3.454750e-03,6.105246e-04,2.098871e-03,4.132112e-04,1.732378e-04,
5.000000e-01,4096,4096,4096,OS2-accu-9,1.427746e-02,2.073838e-08,3.607638e+01,3.809666e-03,6.455047e-04,2.340127e-03,4.808030e-04,1.837047e-04,
5.000000e-01,4096,4096,4096,OS2-accu-10,5.350561e-05,2.066094e-08,3.288504e+01,4.179376e-03,6.829424e-04,2.605735e-03,5.361370e-04,1.944537e-04,
