phi,m,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,2048,2048,2048,OS2-f8-accu-5,1.014040e+02,6.776800e-04,1.861120e-04,2.961920e-04,1.524800e-04,2.457600e-05,
-1.000000,2048,2048,2048,OS2-f8-accu-6,8.542608e+01,8.044320e-04,2.180960e-04,3.559680e-04,1.839680e-04,2.662400e-05,
-1.000000,2048,2048,2048,OS2-f8-accu-7,7.452142e+01,9.221440e-04,2.445760e-04,4.115840e-04,2.167840e-04,2.867200e-05,
-1.000000,2048,2048,2048,OS2-f8-accu-8,6.551900e+01,1.048848e-03,2.783360e-04,4.695680e-04,2.488960e-04,3.072000e-05,
-1.000000,2048,2048,2048,OS2-f8-accu-9,5.838806e+01,1.176944e-03,3.104640e-04,5.310720e-04,2.806240e-04,3.276800e-05,
-1.000000,2048,2048,2048,OS2-f8-accu-10,5.304066e+01,1.295600e-03,3.440320e-04,5.784960e-04,3.154240e-04,3.481600e-05,
-1.000000,2048,2048,2048,OS2-f8-accu-11,4.854826e+01,1.415488e-03,3.761920e-04,6.306880e-04,3.453760e-04,3.891200e-05,
-1.000000,2048,2048,2048,OS2-f8-accu-12,4.478169e+01,1.534544e-03,4.095200e-04,6.821120e-04,3.761440e-04,4.096000e-05,
-1.000000,2048,2048,2048,BF16x9,1.714010e+02,4.009280e-04,,,,,
-1.000000,2048,2048,2048,CGEMM,6.976313e+01,9.850400e-04,,,,,
-1.000000,4096,4096,4096,OS2-i8-fast-3,6.336746e+02,8.675680e-04,2.292000e-04,4.328320e-04,1.159360e-04,7.377600e-05,
-1.000000,4096,4096,4096,OS2-i8-fast-4,5.063700e+02,1.085680e-03,2.465600e-04,5.897280e-04,1.553280e-04,7.579200e-05,
-1.000000,4096,4096,4096,OS2-i8-fast-5,4.399905e+02,1.249472e-03,2.365440e-04,7.189440e-04,1.962560e-04,7.987200e-05,
-1.000000,4096,4096,4096,OS2-i8-fast-6,3.742646e+02,1.468896e-03,2.593600e-04,8.696960e-04,2.357920e-04,8.396800e-05,
-1.000000,4096,4096,4096,OS2-i8-fast-7,3.246078e+02,1.693600e-03,2.867520e-04,1.021712e-03,2.749600e-04,9.011200e-05,
-1.000000,4096,4096,4096,OS2-i8-fast-8,2.837607e+02,1.937392e-03,3.778880e-04,1.126192e-03,3.148640e-04,9.625600e-05,
-1.000000,4096,4096,4096,OS2-i8-fast-9,2.543583e+02,2.161344e-03,4.132000e-04,1.270064e-03,3.527680e-04,1.034240e-04,
-1.000000,4096,4096,4096,OS2-i8-fast-10,2.356942e+02,2.332496e-03,4.491200e-04,1.361408e-03,3.916320e-04,1.065440e-04,
-1.000000,4096,4096,4096,OS2-i8-fast-11,2.161085e+02,2.543888e-03,4.766880e-04,1.498928e-03,4.300800e-04,1.146880e-04,
-1.000000,4096,4096,4096,OS2-i8-fast-12,1.944458e+02,2.827296e-03,6.352640e-04,1.577088e-03,4.710880e-04,1.208320e-04,
-1.000000,4096,4096,4096,OS2-i8-accu-3,4.996181e+02,1.100352e-03,4.646080e-04,4.278400e-04,1.169440e-04,7.577600e-05,
