phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_64f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,4096,4096,4096,OS2-accu-3,3.350072e+05,3.607805e-02,7.414531e+01,1.853643e-03,5.503211e-04,8.196633e-04,1.609945e-04,1.153022e-04,
5.000000e-01,4096,4096,4096,OS2-accu-4,4.341905e+04,2.281208e-03,6.275974e+01,2.189922e-03,5.798381e-04,1.058291e-03,2.116001e-04,1.313429e-04,
5.000000e-01,4096,4096,4096,OS2-accu-5,1.008376e+03,1.425962e-04,5.461724e+01,2.516402e-03,5.908040e-04,1.319227e-03,2.579911e-04,1.417866e-04,
5.000000e-01,4096,4096,4096,OS2-accu-6,2.465884e+02,8.948872e-06,4.684551e+01,2.933877e-03,6.178397e-04,1.632445e-03,3.192949e-04,1.559976e-04,
5.000000e-01,4096,4096,4096,OS2-accu-7,8.505334e+00,5.609963e-07,4.226299e+01,3.251993e-03,6.347107e-04,1.861925e-03,3.784571e-04,1.681681e-04,
5.000000e-01,4096,4096,4096,OS2-accu-8,7.464987e-01,3.812616e-08,3.823364e+01,3.594713e-03,6.606035e-04,2.114476e-03,4.253745e-04,1.862456e-04,
5.000000e-01,4096,4096,4096,OS2-accu-9,1.516477e-02,2.475774e-09,3.474025e+01,3.956187e-03,6.709317e-04,2.397704e-03,4.773786e-04,1.959417e-04,
5.000000e-01,4096,4096,4096,OS2-accu-10,1.176860e-03,1.547056e-10,3.219459e+01,4.269008e-03,7.007528e-04,2.621489e-03,5.283148e-04,2.110469e-04,
5.000000e-01,4096,4096,4096,OS2-accu-11,1.173146e-04,9.673500e-12,2.956794e+01,4.648242e-03,7.209717e-04,2.914385e-03,5.770939e-04,2.245954e-04,
5.000000e-01,4096,4096,4096,OS2-accu-12,7.143007e-06,6.045898e-13,2.730301e+01,5.033840e-03,7.431957e-04,3.199828e-03,6.459575e-04,2.380591e-04,
5.000000e-01,4096,4096,4096,OS2-accu-13,1.582684e-06,6.631178e-14,2.542385e+01,5.405906e-03,8.154051e-04,3.431749e-03,6.964088e-04,2.499143e-04,
5.000000e-01,4096,4096,4096,OS2-accu-14,8.247296e-08,4.030361e-15,2.380212e+01,5.774232e-03,8.379009e-04,3.706417e-03,7.558576e-04,2.630573e-04,
5.000000e-01,4096,4096,4096,OS2-accu-15,3.511289e-09,1.761947e-16,2.270718e+01,6.052665e-03,8.662527e-04,3.908321e-03,7.932117e-04,2.744226e-04,
5.000000e-01,4096,4096,4096,OS2-accu-16,6.400177e-11,4.733404e-17,2.127226e+01,6.460946e-03,8.977086e-04,4.207830e-03,8.534510e-04,2.921522e-04,
5.000000e-01,4096,4096,4096,OS2-accu-17,4.995910e-13,4.544797e-17,2.017174e+01,6.813440e-03,8.943253e-04,4.490845e-03,9.145797e-04,3.037308e-04,
5.000000e-01,4096,4096,4096,OS2-accu-18,1.685112e-14,4.542862e-17,1.927977e+01,7.128663e-03,9.071392e-04,4.742123e-03,9.575059e-04,3.156878e-04,
5.000000e-01,4096,4096,4096,OS2-accu-19,2.210838e-16,4.543646e-17,1.828550e+01,7.516282e-03,9.866759e-04,4.992666e-03,9.966538e-04,3.305470e-04,
5.000000e-01,4096,4096,4096,OS2-accu-20,2.209252e-16,4.543422e-17,1.745992e+01,7.871682e-03,1.000528e-03,5.277648e-03,1.040577e-03,3.446685e-04,
5.000000e-01,8192,8192,8192,INT8-GEMM,,,1.188473e+03,9.251466e-04,,,,,
5.000000e-01,8192,8192,8192,DGEMM,4.086268e-08,2.481012e-15,6.904969e+01,1.592348e-02,,,,,
5.000000e-01,8192,8192,8192,OS2-fast-2,1.886583e+07,1.000000e+00,2.897981e+02,3.794061e-03,8.079240e-04,2.199883e-03,2.294557e-04,3.462164e-04,
5.000000e-01,8192,8192,8192,OS2-fast-3,1.242468e+07,1.538245e-01,1.807181e+02,6.084127e-03,1.002351e-03,4.051720e-03,3.570057e-04,4.641637e-04,
5.000000e-01,8192,8192,8192,OS2-fast-4,2.590533e+05,1.013005e-02,1.377757e+02,7.980446e-03,1.132581e-03,5.667773e-03,4.834534e-04,4.874195e-04,
5.000000e-01,8192,8192,8192,OS2-fast-5,5.060395e+04,6.351434e-04,1.132734e+02,9.706709e-03,1.237816e-03,7.091406e-03,6.219393e-04,5.427898e-04,
5.000000e-01,8192,8192,8192,OS2-fast-6,4.757376e+03,3.971184e-05,9.653667e+01,1.138958e-02,1.303414e-03,8.505907e-03,7.461009e-04,6.190018e-04,
